,movieId,title,genres
2420,2504,200 Cigarettes (1999),Comedy|Drama
2421,2505,8MM (1999),Drama|Mystery|Thriller
2422,2506,"Other Sister, The (1999)",Comedy|Drama|Romance
2423,2507,Breakfast of Champions (1999),Comedy|Sci-Fi
2424,2508,"Breaks, The (1999)",Comedy
2425,2509,Eight Days a Week (1997),Comedy
2426,2510,Just the Ticket (1999),Comedy|Romance
2427,2511,"Long Goodbye, The (1973)",Crime|Film-Noir
2428,2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama
2429,2513,Pet Sematary (1989),Horror
2430,2514,Pet Sematary II (1992),Comedy|Horror
2431,2515,Children of the Corn II: The Final Sacrifice (1993),Horror
2432,2516,Children of the Corn III (1994),Horror
2433,2517,Christine (1983),Horror
2434,2518,Night Shift (1982),Comedy
2435,2519,House on Haunted Hill (1959),Drama|Horror|Thriller
2436,2520,Airport (1970),Drama
2437,2521,Airport 1975 (1974),Action|Drama|Thriller
2438,2522,Airport '77 (1977),Drama
2439,2523,Rollercoaster (1977),Drama|Thriller
2440,2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
2441,2525,Alligator (1980),Action|Horror|Sci-Fi
2442,2526,Meteor (1979),Sci-Fi
2443,2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
2444,2528,Logan's Run (1976),Action|Adventure|Sci-Fi
2445,2529,Planet of the Apes (1968),Action|Drama|Sci-Fi
2446,2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi
2447,2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2448,2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
2449,2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2450,2534,Avalanche (1978),Action
2451,2535,Earthquake (1974),Action|Drama|Thriller
2452,2536,"Concorde: Airport '79, The (1979)",Drama
2453,2537,Beyond the Poseidon Adventure (1979),Adventure
2454,2538,Dancemaker (1998),Documentary
2455,2539,Analyze This (1999),Comedy
2456,2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
2457,2541,Cruel Intentions (1999),Drama
2458,2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
2459,2543,Six Ways to Sunday (1997),Comedy
2460,2544,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance
2461,2545,Relax... It's Just Sex (1998),Comedy
2462,2546,"Deep End of the Ocean, The (1999)",Drama
2463,2547,Harvest (1998),Drama
2464,2548,"Rage: Carrie 2, The (1999)",Horror
2465,2549,Wing Commander (1999),Action|Sci-Fi
2466,2550,"Haunting, The (1963)",Horror|Thriller
2467,2551,Dead Ringers (1988),Drama|Horror|Thriller
2468,2552,My Boyfriend's Back (1993),Comedy
2469,2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller
2470,2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller
2471,2555,Baby Geniuses (1999),Comedy
2472,2556,Telling You (1998),Comedy|Drama|Romance
2473,2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller
2474,2558,Forces of Nature (1999),Comedy|Romance
2475,2559,"King and I, The (1999)",Animation|Children
2476,2560,Ravenous (1999),Horror|Thriller
2477,2561,True Crime (1999),Crime|Thriller
2478,2562,Bandits (1997),Drama
2479,2563,Dangerous Beauty (1998),Drama
2480,2564,"Empty Mirror, The (1996)",Drama
2481,2565,"King and I, The (1956)",Drama|Musical|Romance
2482,2566,Doug's 1st Movie (1999),Animation|Children
2483,2567,EDtv (1999),Comedy
2484,2568,"Mod Squad, The (1999)",Action|Crime
2485,2569,Among Giants (1998),Comedy|Drama|Romance
2486,2570,"Walk on the Moon, A (1999)",Drama|Romance
2487,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller
2488,2572,10 Things I Hate About You (1999),Comedy|Romance
2489,2573,Tango (1998),Drama|Musical
2490,2574,"Out-of-Towners, The (1999)",Comedy
2491,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama
2492,2576,"Love, etc. (1996)",Drama
2493,2577,Metroland (1997),Comedy|Drama
2494,2578,"Sticky Fingers of Time, The (1997)",Sci-Fi
2495,2579,Following (1998),Crime|Mystery|Thriller
2496,2580,Go (1999),Comedy|Crime
2497,2581,Never Been Kissed (1999),Comedy|Romance
2498,2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2499,2583,Cookie's Fortune (1999),Comedy|Drama
2500,2584,Foolish (1999),Comedy
2501,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
2502,2586,Goodbye Lover (1999),Comedy|Crime|Thriller
2503,2587,Life (1999),Comedy|Crime|Drama
2504,2588,Cloudland (1998),Animation
2505,2589,Friends & Lovers (1999),Comedy|Drama|Romance
2506,2590,Hideous Kinky (1998),Drama
2507,2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Drama|Romance
2508,2592,"Joyriders, The (1999)",Drama
2509,2593,"Monster, The (Mostro, Il) (1994)",Comedy
2510,2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
2511,2595,Photographer (Fotoamator) (1998),Documentary
2512,2596,SLC Punk! (1998),Comedy|Drama
2513,2597,Lost & Found (1999),Comedy|Romance
2514,2598,Pushing Tin (1999),Comedy
2515,2599,Election (1999),Comedy
2516,2600,eXistenZ (1999),Action|Sci-Fi|Thriller
2517,2601,"Little Bit of Soul, A (1998)",Comedy
2518,2602,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977),Action|Adventure|Horror|Sci-Fi
2519,2603,Nô (1998),Drama
2520,2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary
2521,2605,Entrapment (1999),Crime|Thriller
2522,2606,Idle Hands (1999),Comedy|Horror
2523,2607,Get Real (1998),Drama|Romance
2524,2608,Heaven (1998),Thriller
2525,2609,"King of Masks, The (Bian Lian) (1996)",Drama
2526,2610,Three Seasons (1999),Drama
2527,2611,"Winslow Boy, The (1999)",Drama
2528,2612,Mildred Pierce (1945),Drama|Film-Noir
2529,2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi
2530,2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
2531,2615,My Science Project (1985),Adventure|Sci-Fi
2532,2616,Dick Tracy (1990),Action|Crime
2533,2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
2534,2618,"Castle, The (1997)",Comedy
2535,2619,Mascara (1999),Drama
2536,2620,This Is My Father (1998),Drama|Romance
2537,2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama
2538,2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
2539,2623,Trippin' (1999),Comedy
2540,2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy
2541,2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
2542,2626,Edge of Seventeen (1998),Comedy|Drama|Romance
2543,2627,Endurance (1999),Documentary|Drama
2544,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
2545,2629,"Love Letter, The (1999)",Comedy|Romance
2546,2630,Besieged (a.k.a. L' Assedio) (1998),Drama
2547,2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
2548,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery
2549,2633,"Mummy, The (1932)",Horror|Romance
2550,2634,"Mummy, The (1959)",Horror
2551,2635,"Mummy's Curse, The (1944)",Horror
2552,2636,"Mummy's Ghost, The (1944)",Horror
2553,2637,"Mummy's Hand, The (1940)",Horror
2554,2638,"Mummy's Tomb, The (1942)",Horror
2555,2639,Mommie Dearest (1981),Drama
2556,2640,Superman (1978),Action|Adventure|Sci-Fi
2557,2641,Superman II (1980),Action|Sci-Fi
2558,2642,Superman III (1983),Action|Adventure|Sci-Fi
2559,2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2560,2644,Dracula (1931),Horror
2561,2646,House of Dracula (1945),Horror
2562,2647,House of Frankenstein (1944),Horror
2563,2648,Frankenstein (1931),Drama|Horror|Sci-Fi
2564,2649,Son of Frankenstein (1939),Horror
2565,2650,"Ghost of Frankenstein, The (1942)",Horror
2566,2651,Frankenstein Meets the Wolf Man (1943),Horror
2567,2652,"Curse of Frankenstein, The (1957)",Horror
2568,2653,Son of Dracula (1943),Horror
2569,2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror
2570,2655,Howling II: Your Sister Is a Werewolf (1985),Horror
2571,2656,Tarantula (1955),Horror|Sci-Fi
2572,2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2573,2658,"Flying Saucer, The (1950)",Sci-Fi
2574,2659,It Came from Hollywood (1982),Comedy|Documentary
2575,2660,"Thing from Another World, The (1951)",Horror|Sci-Fi
2576,2661,It Came from Outer Space (1953),Sci-Fi
2577,2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
2578,2663,It Came from Beneath the Sea (1955),Sci-Fi
2579,2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2580,2665,Earth vs. the Flying Saucers (1956),Sci-Fi
2581,2666,It Conquered the World (1956),Sci-Fi
2582,2667,"Mole People, The (1956)",Horror|Sci-Fi
2583,2668,Swamp Thing (1982),Horror|Sci-Fi
2584,2669,Pork Chop Hill (1959),War
2585,2670,Run Silent Run Deep (1958),War
2586,2671,Notting Hill (1999),Comedy|Romance
2587,2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2588,2673,Eternity and a Day (Mia aoniotita kai mia mera) (1998),Drama
2589,2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy
2590,2675,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The) (1998)",Comedy|Drama|Romance
2591,2676,Instinct (1999),Drama|Thriller
2592,2677,Buena Vista Social Club (1999),Documentary|Musical
2593,2678,Desert Blue (1998),Drama
2594,2679,Finding North (1998),Comedy|Drama|Romance
2595,2680,Floating (1997),Drama
2596,2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi
2597,2682,Limbo (1999),Drama
2598,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
2599,2684,Promise Her Anything (1999),Comedy|Drama
2600,2685,"Red Dwarf, The (Nain rouge, Le) (1998)",Comedy|Drama
2601,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
2602,2687,Tarzan (1999),Adventure|Animation|Children|Drama
2603,2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
2604,2689,Get Bruce (1999),Documentary
2605,2690,"Ideal Husband, An (1999)",Comedy|Romance
2606,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama
2607,2692,Run Lola Run (Lola rennt) (1998),Action|Crime
2608,2693,Trekkies (1997),Documentary
2609,2694,Big Daddy (1999),Comedy
2610,2695,"Boys, The (1998)",Drama
2611,2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
2612,2697,My Son the Fanatic (1997),Comedy|Drama|Romance
2613,2698,Zone 39 (1997),Sci-Fi
2614,2699,Arachnophobia (1990),Comedy|Horror
2615,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
2616,2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
2617,2702,Summer of Sam (1999),Drama
2618,2703,Broken Vessels (1998),Drama
2619,2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",Drama|Romance
2620,2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama
2621,2706,American Pie (1999),Comedy|Romance
2622,2707,Arlington Road (1999),Thriller
2623,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance
2624,2709,Muppets From Space (1999),Children|Comedy
2625,2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
2626,2711,My Life So Far (1999),Drama
2627,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller
2628,2713,Lake Placid (1999),Horror|Thriller
2629,2714,"Wood, The (1999)",Drama
2630,2715,"Velocity of Gary, The (1998)",Comedy|Romance
2631,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
2632,2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
2633,2718,Drop Dead Gorgeous (1999),Comedy
2634,2719,"Haunting, The (1999)",Horror|Thriller
2635,2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy
2636,2721,Trick (1999),Comedy|Romance
2637,2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
2638,2723,Mystery Men (1999),Action|Comedy|Fantasy
2639,2724,Runaway Bride (1999),Comedy|Romance
2640,2725,Twin Falls Idaho (1999),Drama
2641,2726,"Killing, The (1956)",Crime|Film-Noir
2642,2727,Killer's Kiss (1955),Crime|Film-Noir
2643,2728,Spartacus (1960),Action|Drama|Romance|War
2644,2729,Lolita (1962),Drama|Romance
2645,2730,Barry Lyndon (1975),Drama|Romance|War
2646,2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
2647,2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance
2648,2733,Vibes (1988),Adventure|Comedy|Romance
2649,2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
2650,2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
2651,2736,Brighton Beach Memoirs (1986),Comedy
2652,2737,Assassination (1987),Action|Drama|Thriller
2653,2738,Crimes of the Heart (1986),Comedy|Drama
2654,2739,"Color Purple, The (1985)",Drama
2655,2740,"Kindred, The (1986)",Horror|Sci-Fi
2656,2741,No Mercy (1986),Action|Crime|Thriller
2657,2742,Ménage (Tenue de soirée) (1986),Comedy|Drama
2658,2743,Native Son (1986),Drama
2659,2744,Otello (1986),Drama
2660,2745,"Mission, The (1986)",Drama
2661,2746,Little Shop of Horrors (1986),Comedy|Horror|Musical
2662,2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
2663,2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
2664,2749,"Morning After, The (1986)",Drama|Mystery
2665,2750,Radio Days (1987),Comedy|Drama
2666,2751,From the Hip (1987),Comedy|Drama
2667,2752,Outrageous Fortune (1987),Comedy|Mystery
2668,2753,"Bedroom Window, The (1987)",Thriller
2669,2754,Deadtime Stories (1987),Horror
2670,2755,Light of Day (1987),Drama
2671,2756,Wanted: Dead or Alive (1987),Action
2672,2757,Frances (1982),Drama
2673,2758,Plenty (1985),Drama
2674,2759,Dick (1999),Comedy
2675,2760,"Gambler, The (Játékos, A) (1997)",Drama
2676,2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
2677,2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery
2678,2763,"Thomas Crown Affair, The (1999)",Action|Mystery
2679,2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
2680,2765,"Acid House, The (1998)",Comedy|Drama
2681,2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2682,2767,Illuminata (1998),Comedy
2683,2768,Stiff Upper Lips (1998),Comedy
2684,2769,"Yards, The (2000)",Crime|Drama
2685,2770,Bowfinger (1999),Comedy
2686,2771,Brokedown Palace (1999),Drama
2687,2772,Detroit Rock City (1999),Comedy
2688,2773,Alice and Martin (Alice et Martin) (1998),Drama
2689,2774,Better Than Chocolate (1999),Comedy|Romance
2690,2775,Head On (1998),Drama
2691,2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",Documentary
2692,2777,Cobra (1925),Drama
2693,2778,Never Talk to Strangers (1995),Crime|Drama|Romance|Thriller
2694,2779,Heaven Can Wait (1978),Comedy
2695,2780,"Raven, The (1963)",Comedy|Horror
2696,2781,"Tingler, The (1959)",Horror
2697,2782,Pit and the Pendulum (1961),Horror
2698,2783,"Tomb of Ligeia, The (1965)",Horror
2699,2784,"Masque of the Red Death, The (1964)",Horror
2700,2785,Tales of Terror (1962),Horror
2701,2786,Haunted Honeymoon (1986),Comedy
2702,2787,Cat's Eye (1985),Horror
2703,2788,Monty Python's And Now for Something Completely Different (1971),Comedy
2704,2789,Damien: Omen II (1978),Horror
2705,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller
2706,2791,Airplane! (1980),Comedy
2707,2792,Airplane II: The Sequel (1982),Comedy
2708,2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
2709,2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
2710,2795,National Lampoon's Vacation (1983),Comedy
2711,2796,Funny Farm (1988),Comedy
2712,2797,Big (1988),Comedy|Drama|Fantasy|Romance
2713,2798,Problem Child (1990),Children|Comedy
2714,2799,Problem Child 2 (1991),Comedy
2715,2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
2716,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2717,2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
2718,2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
2719,2804,"Christmas Story, A (1983)",Children|Comedy
2720,2805,Mickey Blue Eyes (1999),Comedy|Romance
2721,2806,Teaching Mrs. Tingle (1999),Comedy|Thriller
2722,2807,Universal Soldier: The Return (1999),Action|Sci-Fi
2723,2808,Universal Soldier (1992),Action|Sci-Fi
2724,2809,Love Stinks (1999),Comedy
2725,2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2726,2811,With Friends Like These... (1998),Comedy
2727,2812,In Too Deep (1999),Action|Thriller
2728,2813,"Source, The (1999)",Documentary
2729,2814,"Bat, The (1959)",Horror
2730,2815,Iron Eagle (1986),Action|War
2731,2816,Iron Eagle II (1988),Action|War
2732,2817,Aces: Iron Eagle III (1992),Action
2733,2818,Iron Eagle IV (1995),Action|War
2734,2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2735,2820,Hamlet (1964),Drama
2736,2821,Male and Female (1919),Adventure|Drama
2737,2822,Medicine Man (1992),Adventure|Romance
2738,2823,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Adventure|Drama
2739,2824,On the Ropes (1999),Documentary|Drama
2740,2825,Rosie (1998),Drama
2741,2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy
2742,2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
2743,2828,Dudley Do-Right (1999),Children|Comedy
2744,2829,"Muse, The (1999)",Comedy
2745,2830,Cabaret Balkan (Bure Baruta) (1998),Drama
2746,2831,A Dog of Flanders (1999),Children|Drama
2747,2832,"Lost Son, The (1999)",Drama
2748,2833,Lucie Aubrac (1997),Romance|War
2749,2834,"Very Thought of You, The (1998)",Comedy|Romance
2750,2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
2751,2836,Outside Providence (1999),Comedy
2752,2837,Bedrooms & Hallways (1998),Comedy|Romance
2753,2838,I Woke Up Early the Day I Died (1998),Comedy|Crime|Thriller
2754,2839,West Beirut (West Beyrouth) (1998),Drama
2755,2840,Stigmata (1999),Drama|Thriller
2756,2841,Stir of Echoes (1999),Horror|Mystery|Thriller
2757,2842,Best Laid Plans (1999),Crime|Drama
2758,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2759,2844,"Minus Man, The (1999)",Drama|Mystery
2760,2845,Whiteboyz (1999),Comedy|Drama
2761,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama
2762,2847,Only Angels Have Wings (1939),Adventure|Drama|Romance
2763,2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama
2764,2849,Queens Logic (1991),Comedy|Drama
2765,2850,Public Access (1993),Drama|Thriller
2766,2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
2767,2852,"Soldier's Story, A (1984)",Drama
2768,2853,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",Horror|Mystery
2769,2854,Don't Look in the Basement! (1973),Horror
2770,2855,Nightmares (1983),Horror
2771,2856,I Saw What You Did (1965),Thriller
2772,2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2773,2858,American Beauty (1999),Drama|Romance
2774,2859,Stop Making Sense (1984),Documentary|Musical
2775,2860,Blue Streak (1999),Comedy
2776,2861,For Love of the Game (1999),Comedy|Drama
2777,2862,Caligula (1979),Drama
2778,2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2779,2864,Splendor (1999),Comedy
2780,2865,Sugar Town (1999),Comedy
2781,2866,"Buddy Holly Story, The (1978)",Drama
2782,2867,Fright Night (1985),Comedy|Horror|Thriller
2783,2868,Fright Night Part II (1988),Horror
2784,2869,"Separation, The (Séparation, La) (1994)",Drama
2785,2870,Barefoot in the Park (1967),Comedy
2786,2871,Deliverance (1972),Adventure|Drama|Thriller
2787,2872,Excalibur (1981),Adventure|Fantasy
2788,2873,Lulu on the Bridge (1998),Drama|Mystery|Romance
2789,2874,"Pajama Game, The (1957)",Comedy|Musical|Romance
2790,2875,Sommersby (1993),Drama|Mystery|Romance
2791,2876,Thumbelina (1994),Animation|Children|Fantasy
2792,2877,Tommy (1975),Musical
2793,2878,Hell Night (1981),Horror
2794,2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2795,2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
2796,2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2797,2882,Jakob the Liar (1999),Drama
2798,2883,Mumford (1999),Comedy|Drama
2799,2884,Dog Park (1998),Comedy|Romance
2800,2885,Guinevere (1999),Drama|Romance
2801,2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy
2802,2887,Simon Sez (1999),Action|Comedy
2803,2888,Drive Me Crazy (1999),Comedy|Romance
2804,2889,"Mystery, Alaska (1999)",Comedy|Drama
2805,2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2806,2891,"Happy, Texas (1999)",Comedy
2807,2892,New Rose Hotel (1998),Action|Drama
2808,2893,Plunkett & MaCleane (1999),Action|Adventure|Drama
2809,2894,Romance (1999),Drama|Romance
2810,2895,Napoleon and Samantha (1972),Adventure|Drama
2811,2896,Alvarez Kelly (1966),Western
2812,2897,And the Ship Sails On (E la nave va) (1983),Comedy|War
2813,2898,"Dark Half, The (1993)",Horror|Mystery
2814,2899,Gulliver's Travels (1939),Adventure|Animation|Children
2815,2900,Monkey Shines (1988),Horror|Sci-Fi
2816,2901,Phantasm (1979),Horror|Sci-Fi
2817,2902,Psycho II (1983),Horror|Mystery|Thriller
2818,2903,Psycho III (1986),Horror|Thriller
2819,2904,Rain (1932),Drama
2820,2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
2821,2906,Random Hearts (1999),Drama|Romance
2822,2907,Superstar (1999),Comedy
2823,2908,Boys Don't Cry (1999),Drama
2824,2909,"Five Wives, Three Secretaries and Me (1998)",Documentary
2825,2910,"Ennui, L' (1998)",Drama|Romance
2826,2911,"Grandfather, The (Abuelo, El) (1998)",Drama
2827,2912,"Limey, The (1999)",Crime|Drama|Thriller
2828,2913,The Mating Habits of the Earthbound Human (1999),Comedy|Sci-Fi
2829,2914,Molly (1999),Comedy|Drama
2830,2915,Risky Business (1983),Comedy
2831,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2832,2917,Body Heat (1981),Crime|Thriller
2833,2918,Ferris Bueller's Day Off (1986),Comedy
2834,2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War
2835,2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2836,2921,High Plains Drifter (1973),Western
2837,2922,Hang 'Em High (1968),Crime|Drama|Western
2838,2923,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy
2839,2924,Drunken Master (Jui kuen) (1978),Action|Comedy
2840,2925,"Conformist, The (Conformista, Il) (1970)",Drama
2841,2926,Hairspray (1988),Comedy|Drama
2842,2927,Brief Encounter (1946),Drama|Romance
2843,2928,"Razor's Edge, The (1984)",Drama
2844,2929,Reds (1981),Drama|Romance
2845,2930,Return with Honor (1998),Documentary
2846,2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
2847,2932,Days of Heaven (1978),Drama
2848,2933,"Fire Within, The (Feu follet, Le) (1963)",Drama
2849,2934,"Amor brujo, El (Love Bewitched, A) (1986)",Drama|Musical
2850,2935,"Lady Eve, The (1941)",Comedy|Romance
2851,2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
2852,2937,"Palm Beach Story, The (1942)",Comedy
2853,2938,Man Facing Southeast (1986),Drama|Sci-Fi
2854,2939,Niagara (1953),Drama|Thriller
2855,2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2856,2941,South Pacific (1958),Musical|Romance|War
2857,2942,Flashdance (1983),Drama|Romance
2858,2943,Indochine (1992),Drama|Romance
2859,2944,"Dirty Dozen, The (1967)",Action|Drama|War
2860,2945,Mike's Murder (1984),Mystery
2861,2946,Help! (1965),Comedy|Musical
2862,2947,Goldfinger (1964),Action|Adventure|Thriller
2863,2948,From Russia with Love (1963),Action|Adventure|Thriller
2864,2949,Dr. No (1962),Action|Adventure|Thriller
2865,2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2866,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2867,2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2868,2953,Home Alone 2: Lost in New York (1992),Children|Comedy
2869,2954,Penitentiary (1979),Drama
2870,2955,Penitentiary II (1982),Drama
2871,2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
2872,2957,Sparrows (1926),Drama
2873,2958,Naturally Native (1998),Drama
2874,2959,Fight Club (1999),Action|Crime|Drama|Thriller
2875,2960,Beefcake (1999),Drama
2876,2961,"Story of Us, The (1999)",Comedy|Drama
2877,2962,Fever Pitch (1997),Comedy|Romance
2878,2963,Joe the King (1999),Crime|Drama
2879,2964,Julien Donkey-Boy (1999),Drama
2880,2965,"Omega Code, The (1999)",Action
2881,2966,"Straight Story, The (1999)",Adventure|Drama
2882,2967,"Bad Seed, The (1956)",Drama|Thriller
2883,2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2884,2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2885,2970,Fitzcarraldo (1982),Adventure|Drama
2886,2971,All That Jazz (1979),Drama|Fantasy|Musical
2887,2972,Red Sorghum (Hong gao liang) (1987),Drama|War
2888,2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2889,2974,Bats (1999),Horror|Thriller
2890,2975,"Best Man, The (1999)",Comedy|Drama
2891,2976,Bringing Out the Dead (1999),Drama
2892,2977,Crazy in Alabama (1999),Comedy|Drama
2893,2978,Three to Tango (1999),Comedy|Romance
2894,2979,Body Shots (1999),Drama
2895,2980,Men Cry Bullets (1997),Comedy|Drama
2896,2981,"Brother, Can You Spare a Dime? (1975)",Documentary
2897,2982,"Guardian, The (1990)",Horror|Thriller
2898,2983,"Ipcress File, The (1965)",Thriller
2899,2984,On Any Sunday (1971),Documentary
2900,2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2901,2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2902,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
